"Day ","Items ","Note ","Amount "
"15","Marketing Expense","Cash Payment - Marketing - Manila","-4000"
"15","Marketing Expense","Cash Payment - Marketing - Bangkok","-4000"
"15","Marketing Expense","Cash Payment - Marketing - Jakarta","-4000"
"15","Salary Expense","Cash Payment - Salary Expense","-1472"
"15","Salary Expense","Cash Payment - Salary Expense","-1472"
"15","Salary Expense","Cash Payment - Salary Expense","-1472"
"15","Salary Expense","Cash Payment - Salary Expense","-1400"
"15","Salary Expense","Cash Payment - Salary Expense","-1400"
"15","Salary Expense","Cash Payment - Salary Expense","-14998"
"15","Shipping Expense","Cash Payment - Shipping Expense - B2B SO : 1365","-144783"
"15","Shipping Expense","Cash Payment - Shipping Expense - B2B SO : 1793","-69819"
"15","Retail","Revenue - Retail Sales Ho Chi Minh City - Red Wine","21222"
"15","Retail","Revenue - Retail Sales Ho Chi Minh City - White Wine","8236"
"15","Retail","Revenue - Retail Sales Manila - Red Wine","39830"
"15","Retail","Revenue - Retail Sales Manila - White Wine","21344"
"15","Retail","Revenue - Retail Sales Bangkok - Red Wine","16926"
"15","Retail","Revenue - Retail Sales Jakarta - Red Wine","18642"
"15","Retail","Revenue - Retail Sales Jakarta - White Wine","39498"
"15","Retail","Revenue - Retail Sales Jakarta - Sparkling Wine","7564"
"15","Services","Revenue - Service Sales Order ID: 1057","63000"
"15","Rental Expense","Cash Payment - Rental - Ho Chi Minh City","-1560"
"15","Rental Expense","Cash Payment - Rental - Butterworth","-2000"
"15","Rental Expense","Cash Payment - Rental - Manila","-1860"
"15","Rental Expense","Cash Payment - Rental - Bangkok","-1320"
"15","Rental Expense","Cash Payment - Rental - Jakarta","-1800"
"15","Interest Expense ","Cash Payment - Interest - For Overdraft Used","-4110"
"14","Machines","Cash Payment - Machines","-400000"
"14","Human Resource Expense","Cash Payment - Staff Recruiting - Production","-45000"
"14","Procurement Finished Goods","Cash Payment - Procurement Finished Goods - PO ID: 2025 ","-169680"
"14","Procurement Finished Goods","Cash Payment - Procurement Finished Goods - PO ID: 2025 ","-189000"
"14","Overdraft Used","","1250000"
"14","Procurement Finished Goods","Cash Payment - Procurement Finished Goods - PO ID: 2025 ","-169680"
"14","Overdraft Used","","1250000"
"14","Procurement Finished Goods","Cash Payment - Procurement Finished Goods - PO ID: 2031 ","-1820303"
"14","Machines","Cash Payment - Machines","-300000"
"14","Human Resource Expense","Cash Payment - Staff Recruiting - Production","-30000"
"14","Human Resource Expense","Counselled","-2000"
"14","Human Resource Expense","Counselled","-2000"
"14","Marketing Expense","Cash Payment - Marketing Report Subscription","-20000"
"14","Marketing Expense","Cash Payment - Marketing - Ho Chi Minh City","-4000"
"14","Marketing Expense","Cash Payment - Marketing - Manila","-4000"
"14","Marketing Expense","Cash Payment - Marketing - Bangkok","-4000"
"14","Marketing Expense","Cash Payment - Marketing - Jakarta","-4000"
"14","Salary Expense","Cash Payment - Salary Expense","-1472"
"14","Salary Expense","Cash Payment - Salary Expense","-1472"
"14","Salary Expense","Cash Payment - Salary Expense","-1472"
"14","Salary Expense","Cash Payment - Salary Expense","-1400"
"14","Salary Expense","Cash Payment - Salary Expense","-1400"
"14","Salary Expense","Cash Payment - Salary Expense","-14998"
"14","Retail","Revenue - Retail Sales Ho Chi Minh City - Red Wine","20412"
"14","Retail","Revenue - Retail Sales Ho Chi Minh City - White Wine","8120"
"14","Retail","Revenue - Retail Sales Manila - Red Wine","38780"
"14","Retail","Revenue - Retail Sales Manila - White Wine","21779"
"14","Retail","Revenue - Retail Sales Bangkok - Red Wine","16770"
"14","Retail","Revenue - Retail Sales Jakarta - Red Wine","21424"
"14","Retail","Revenue - Retail Sales Jakarta - White Wine","39150"
"14","Retail","Revenue - Retail Sales Jakarta - Sparkling Wine","8184"
"14","Rental Expense","Cash Payment - Rental - Ho Chi Minh City","-1560"
"14","Rental Expense","Cash Payment - Rental - Butterworth","-2000"
"14","Rental Expense","Cash Payment - Rental - Manila","-1860"
"14","Rental Expense","Cash Payment - Rental - Bangkok","-1320"
"14","Rental Expense","Cash Payment - Rental - Jakarta","-1800"
"14","Interest Expense ","Cash Payment - Interest - For Overdraft Used","-4110"
"13","Procurement Finished Goods","Cash Payment - Procurement Finished Goods - PO ID: 1872 ","-70000"
"13","Procurement Finished Goods","Cash Payment - Procurement Finished Goods - PO ID: 1872 ","-194400"
"13","Procurement Finished Goods","Cash Payment - Procurement Finished Goods - PO ID: 1872 ","-120960"
"13","Marketing Expense","Cash Payment - Marketing Report Subscription","-20000"
"13","Marketing Expense","Cash Payment - Marketing - Ho Chi Minh City","-3000"
"13","Marketing Expense","Cash Payment - Marketing - Manila","-3000"
"13","Marketing Expense","Cash Payment - Marketing - Bangkok","-3000"
"13","Salary Expense","Cash Payment - Salary Expense","-1472"
"13","Salary Expense","Cash Payment - Salary Expense","-1472"
"13","Salary Expense","Cash Payment - Salary Expense","-1472"
"13","Salary Expense","Cash Payment - Salary Expense","-1400"
"13","Salary Expense","Cash Payment - Salary Expense","-1400"
"13","Salary Expense","Cash Payment - Salary Expense","-13248"
"13","Shipping Expense","Cash Payment - Shipping Expense - B2B SO : 1047","-113521"
"13","Retail","Revenue - Retail Sales Ho Chi Minh City - Red Wine","17874"
"13","Retail","Revenue - Retail Sales Ho Chi Minh City - White Wine","7540"
"13","Retail","Revenue - Retail Sales Ho Chi Minh City - Sparkling Wine","35280"
"13","Retail","Revenue - Retail Sales Manila - Red Wine","36190"
"13","Retail","Revenue - Retail Sales Manila - White Wine","21083"
"13","Retail","Revenue - Retail Sales Bangkok - Red Wine","16562"
"13","Rental Expense","Cash Payment - Rental - Ho Chi Minh City","-1560"
"13","Rental Expense","Cash Payment - Rental - Butterworth","-2000"
"13","Rental Expense","Cash Payment - Rental - Manila","-1860"
"13","Rental Expense","Cash Payment - Rental - Bangkok","-1320"
"13","Rental Expense","Cash Payment - Rental - Jakarta","-1800"
"12","Procurement Finished Goods","Cash Payment - Procurement Finished Goods - PO ID: 1691 ","-168000"
"12","Procurement Finished Goods","Cash Payment - Procurement Finished Goods - PO ID: 1691 ","-180000"
"12","Procurement Finished Goods","Cash Payment - Procurement Finished Goods - PO ID: 1691 ","-168000"
"12","Human Resource Expense","Cash Payment - Staff Recruiting - Jakarta","-60000"
"12","Marketing Expense","Cash Payment - Marketing Report Subscription","-20000"
"12","Marketing Expense","Cash Payment - Marketing - Ho Chi Minh City","-3000"
"12","Marketing Expense","Cash Payment - Marketing - Manila","-3000"
"12","Marketing Expense","Cash Payment - Marketing - Bangkok","-3000"
"12","Salary Expense","Cash Payment - Salary Expense","-1472"
"12","Salary Expense","Cash Payment - Salary Expense","-1472"
"12","Salary Expense","Cash Payment - Salary Expense","-1472"
"12","Salary Expense","Cash Payment - Salary Expense","-1400"
"12","Salary Expense","Cash Payment - Salary Expense","-1400"
"12","Salary Expense","Cash Payment - Salary Expense","-13248"
"12","Retail","Revenue - Retail Sales Ho Chi Minh City - Red Wine","18171"
"12","Retail","Revenue - Retail Sales Ho Chi Minh City - Sparkling Wine","36365"
"12","Retail","Revenue - Retail Sales Manila - Red Wine","37450"
"12","Retail","Revenue - Retail Sales Manila - White Wine","20126"
"12","Retail","Revenue - Retail Sales Manila - Sparkling Wine","7812"
"12","Retail","Revenue - Retail Sales Bangkok - Red Wine","16562"
"12","Retail","Revenue - Retail Sales Bangkok - Sparkling Wine","29512"
"12","Rental Expense","Cash Payment - Rental - Ho Chi Minh City","-1560"
"12","Rental Expense","Cash Payment - Rental - Butterworth","-2000"
"12","Rental Expense","Cash Payment - Rental - Manila","-1860"
"12","Rental Expense","Cash Payment - Rental - Bangkok","-1320"
"12","Rental Expense","Cash Payment - Rental - Jakarta","-1800"
"11","Wholesales (B2B)","Revenue - B2B SO ID: 387","1756980"
"11","Human Resource Expense","Counselled","-2000"
"11","Human Resource Expense","Counselled","-2000"
"11","Marketing Expense","Cash Payment - Marketing Report Subscription","-20000"
"11","Marketing Expense","Cash Payment - Marketing - Ho Chi Minh City","-3000"
"11","Marketing Expense","Cash Payment - Marketing - Manila","-3000"
"11","Marketing Expense","Cash Payment - Marketing - Bangkok","-3000"
"11","Salary Expense","Cash Payment - Salary Expense","-1400"
"11","Salary Expense","Cash Payment - Salary Expense","-1400"
"11","Salary Expense","Cash Payment - Salary Expense","-1400"
"11","Salary Expense","Cash Payment - Salary Expense","-1400"
"11","Salary Expense","Cash Payment - Salary Expense","-13248"
"11","Retail","Revenue - Retail Sales Ho Chi Minh City - Red Wine","18792"
"11","Overdraft Used","Repayment","-156250"
"11","Retail","Revenue - Retail Sales Ho Chi Minh City - Sparkling Wine","36645"
"11","Retail","Revenue - Retail Sales Manila - Sparkling Wine","8091"
"11","Retail","Revenue - Retail Sales Bangkok - Red Wine","16822"
"11","Retail","Revenue - Retail Sales Bangkok - Sparkling Wine","28644"
"11","Rental Expense","Cash Payment - Rental - Ho Chi Minh City","-1560"
"11","Rental Expense","Cash Payment - Rental - Butterworth","-2000"
"11","Rental Expense","Cash Payment - Rental - Manila","-1860"
"11","Rental Expense","Cash Payment - Rental - Bangkok","-1320"
"10","Wholesales (B2B)","Revenue - B2B SO ID: 156","1991000"
"10","Penalty Expense","Cash Payment - Late penalty - B2B SO ID: 156","-6000"
"10","Human Resource Expense","Counselled","-2000"
"10","Procurement Finished Goods","Cash Payment - Procurement Finished Goods - PO ID: 1366 ","-112000"
"10","Procurement Finished Goods","Cash Payment - Procurement Finished Goods - PO ID: 1366 ","-120000"
"10","Procurement Finished Goods","Cash Payment - Procurement Finished Goods - PO ID: 1366 ","-168000"
"10","Marketing Expense","Cash Payment - Marketing Report Subscription","-20000"
"10","Marketing Expense","Cash Payment - Marketing - Ho Chi Minh City","-2700"
"10","Marketing Expense","Cash Payment - Marketing - Manila","-2700"
"10","Salary Expense","Cash Payment - Salary Expense","-1400"
"10","Salary Expense","Cash Payment - Salary Expense","-1400"
"10","Salary Expense","Cash Payment - Salary Expense","-1400"
"10","Salary Expense","Cash Payment - Salary Expense","-1400"
"10","Salary Expense","Cash Payment - Salary Expense","-12600"
"10","Retail","Revenue - Retail Sales Ho Chi Minh City - Red Wine","19629"
"10","Overdraft Used","Repayment","-625000"
"10","Retail","Revenue - Retail Sales Ho Chi Minh City - White Wine","7888"
"10","Overdraft Used","Repayment","-625000"
"10","Retail","Revenue - Retail Sales Ho Chi Minh City - Sparkling Wine","35490"
"10","Overdraft Used","Repayment","-625000"
"10","Retail","Revenue - Retail Sales Manila - Red Wine","31360"
"10","Retail","Revenue - Retail Sales Manila - White Wine","21924"
"10","Retail","Revenue - Retail Sales Manila - Sparkling Wine","7874"
"10","Retail","Revenue - Retail Sales Bangkok - Red Wine","8840"
"10","Retail","Revenue - Retail Sales Bangkok - White Wine","3451"
"10","Retail","Revenue - Retail Sales Bangkok - Sparkling Wine","19282"
"10","Rental Expense","Cash Payment - Rental - Ho Chi Minh City","-1560"
"10","Rental Expense","Cash Payment - Rental - Butterworth","-2000"
"10","Rental Expense","Cash Payment - Rental - Manila","-1860"
"10","Rental Expense","Cash Payment - Rental - Bangkok","-1320"
"10","Interest Expense ","Cash Payment - Interest - For Overdraft Used","-257"
"9","Human Resource Expense","Cash Payment - Staff Recruiting - Bangkok","-60000"
"9","Human Resource Expense","Counselled","-2000"
"9","Marketing Expense","Cash Payment - Marketing Report Subscription","-20000"
"9","Marketing Expense","Cash Payment - Marketing - Ho Chi Minh City","-2700"
"9","Marketing Expense","Cash Payment - Marketing - Manila","-2700"
"9","Salary Expense","Cash Payment - Salary Expense","-1400"
"9","Salary Expense","Cash Payment - Salary Expense","-1400"
"9","Salary Expense","Cash Payment - Salary Expense","-1400"
"9","Salary Expense","Cash Payment - Salary Expense","-1400"
"9","Salary Expense","Cash Payment - Salary Expense","-12600"
"9","Retail","Revenue - Retail Sales Ho Chi Minh City - Red Wine","19494"
"9","Retail","Revenue - Retail Sales Ho Chi Minh City - White Wine","7482"
"9","Retail","Revenue - Retail Sales Ho Chi Minh City - Sparkling Wine","33355"
"9","Retail","Revenue - Retail Sales Manila - Red Wine","37660"
"9","Retail","Revenue - Retail Sales Manila - White Wine","19517"
"9","Retail","Revenue - Retail Sales Manila - Sparkling Wine","7316"
"9","Rental Expense","Cash Payment - Rental - Ho Chi Minh City","-1560"
"9","Rental Expense","Cash Payment - Rental - Butterworth","-2000"
"9","Rental Expense","Cash Payment - Rental - Manila","-1860"
"9","Rental Expense","Cash Payment - Rental - Bangkok","-1320"
"9","Interest Expense ","Cash Payment - Interest - For Overdraft Used","-3339"
"8","Marketing Expense","Cash Payment - Marketing Report Subscription","-20000"
"8","Marketing Expense","Cash Payment - Marketing - Ho Chi Minh City","-2700"
"8","Marketing Expense","Cash Payment - Marketing - Manila","-2700"
"8","Salary Expense","Cash Payment - Salary Expense","-1400"
"8","Salary Expense","Cash Payment - Salary Expense","-1400"
"8","Salary Expense","Cash Payment - Salary Expense","-1400"
"8","Salary Expense","Cash Payment - Salary Expense","-12600"
"8","Retail","Revenue - Retail Sales Ho Chi Minh City - Red Wine","17901"
"8","Retail","Revenue - Retail Sales Ho Chi Minh City - White Wine","7598"
"8","Retail","Revenue - Retail Sales Ho Chi Minh City - Sparkling Wine","33355"
"8","Retail","Revenue - Retail Sales Manila - Red Wine","39760"
"8","Retail","Revenue - Retail Sales Manila - White Wine","21402"
"8","Retail","Revenue - Retail Sales Manila - Sparkling Wine","7254"
"8","Rental Expense","Cash Payment - Rental - Ho Chi Minh City","-1560"
"8","Rental Expense","Cash Payment - Rental - Butterworth","-2000"
"8","Rental Expense","Cash Payment - Rental - Manila","-1860"
"8","Interest Expense ","Cash Payment - Interest - For Overdraft Used","-3339"
"7","Procurement Finished Goods","Cash Payment - Procurement Finished Goods - PO ID: 884 ","-70700"
"7","Overdraft Used","","937500"
"7","Procurement Finished Goods","Cash Payment - Procurement Finished Goods - PO ID: 884 ","-75750"
"7","Procurement Finished Goods","Cash Payment - Procurement Finished Goods - PO ID: 884 ","-169680"
"7","Overdraft Used","","468750"
"7","Procurement Finished Goods","Cash Payment - Procurement Finished Goods - PO ID: 897 ","-996800"
"7","Marketing Expense","Cash Payment - Marketing Report Subscription","-20000"
"7","Marketing Expense","Cash Payment - Marketing - Ho Chi Minh City","-2700"
"7","Marketing Expense","Cash Payment - Marketing - Manila","-2700"
"7","Salary Expense","Cash Payment - Salary Expense","-1400"
"7","Salary Expense","Cash Payment - Salary Expense","-1400"
"7","Salary Expense","Cash Payment - Salary Expense","-1400"
"7","Salary Expense","Cash Payment - Salary Expense","-12600"
"7","Shipping Expense","Cash Payment - Shipping Expense - B2B SO : 387","-74268"
"7","Retail","Revenue - Retail Sales Ho Chi Minh City - Red Wine","18630"
"7","Retail","Revenue - Retail Sales Ho Chi Minh City - White Wine","7279"
"7","Retail","Revenue - Retail Sales Ho Chi Minh City - Sparkling Wine","34965"
"7","Retail","Revenue - Retail Sales Manila - Red Wine","33344"
"7","Retail","Revenue - Retail Sales Manila - White Wine","22069"
"7","Retail","Revenue - Retail Sales Manila - Sparkling Wine","7564"
"7","Rental Expense","Cash Payment - Rental - Ho Chi Minh City","-1560"
"7","Rental Expense","Cash Payment - Rental - Butterworth","-2000"
"7","Rental Expense","Cash Payment - Rental - Manila","-1860"
"7","Interest Expense ","Cash Payment - Interest - For Overdraft Used","-3339"
